region16,anio,indicador,etiqueta,est,se,li,ls,region_nombre
9,2019,hur,Hurto,11.030151365594,2.10492217708955,6.90457970823888,15.1557230229492,La Araucanía
9,2020,vh_dmcs,Hogar víctima de delito (DMCS),14.8806570034223,1.82410393241228,11.3054789918363,18.4558350150082,La Araucanía
9,2020,pad,Percepción: aumentó la delincuencia en el país,85.5277518928008,1.68229240345227,82.230519370569,88.8249844150326,La Araucanía
9,2020,rvi,Robo con violencia o intimidación,1.01043620887712,0.503718851240281,0.023165402112283,1.99770701564196,La Araucanía
9,2020,rps,Robo por sorpresa,1.56265301742094,0.457728172488192,0.665522284634745,2.45978375020713,La Araucanía
9,2020,hur,Hurto,6.82711926436127,1.33796476734845,4.20475650777478,9.44948202094775,La Araucanía
9,2021,vh_dmcs,Hogar víctima de delito (DMCS),12.8266829755698,1.34866131767471,10.183355365585,15.4700105855546,La Araucanía
9,2021,pad,Percepción: aumentó la delincuencia en el país,85.5738060355531,1.25751362803302,83.1091246145401,88.0384874565661,La Araucanía
9,2021,rvi,Robo con violencia o intimidación,0.926276198970992,0.350523109161695,0.239263529265067,1.61328886867692,La Araucanía
9,2021,rps,Robo por sorpresa,0.989068137512517,0.350183247100773,0.302721585205711,1.67541468981932,La Araucanía
9,2021,hur,Hurto,4.42923253505952,0.739600306773798,2.97964257082811,5.87882249929094,La Araucanía
9,2022,vh_dmcs,Hogar víctima de delito (DMCS),12.6129690233995,1.67625413663289,9.32757128666277,15.8983667601363,La Araucanía
9,2022,pad,Percepción: aumentó la delincuencia en el país,90.3970301885189,1.27325498394458,87.9014962768514,92.8925641001864,La Araucanía
9,2022,rvi,Robo con violencia o intimidación,3.6323058473396,0.818325155668281,2.02841801458664,5.23619368009257,La Araucanía
9,2022,rps,Robo por sorpresa,1.39582984640563,0.599740009113488,0.220361028455466,2.57129866435579,La Araucanía
9,2022,hur,Hurto,3.18632492597039,0.678435544308306,1.85661569329429,4.5160341586465,La Araucanía
9,2023,vh_dmcs,Hogar víctima de delito (DMCS),15.8071067259228,1.13534839721844,13.5818647574694,18.0323486943762,La Araucanía
9,2023,pad,Percepción: aumentó la delincuencia en el país,88.5889953687882,1.03763131593063,86.5552753603332,90.6227153772431,La Araucanía
9,2023,rvi,Robo con violencia o intimidación,0.948443133621701,0.319357653925284,0.322513633740939,1.57437263350246,La Araucanía
9,2023,rps,Robo por sorpresa,2.32391290225535,0.49438191184303,1.35494216043495,3.29288364407574,La Araucanía
9,2023,hur,Hurto,5.71298839463651,0.815641757638254,4.11435992537858,7.31161686389444,La Araucanía
9,2024,vh_dmcs,Hogar víctima de delito (DMCS),16.5728076705017,1.47076588407249,13.6901595080294,19.4554558329739,La Araucanía
9,2024,pad,Percepción: aumentó la delincuencia en el país,82.809976143189,1.42055058030651,80.0257481675707,85.5942041188072,La Araucanía
9,2024,rvi,Robo con violencia o intimidación,1.2442402346205,0.403209976119984,0.453963203218073,2.03451726602292,La Araucanía
9,2024,rps,Robo por sorpresa,1.80073954558735,0.526109450680971,0.769583970326499,2.83189512084821,La Araucanía
9,2024,hur,Hurto,6.16733372369674,0.960125933005093,4.28552147438384,8.04914597300964,La Araucanía
10,2018,vh_dmcs,Hogar víctima de delito (DMCS),16.2047372388258,1.19691888158891,13.8588193384956,18.550655139156,Los Lagos
